,baseline,v5,v5(compound),defensive,defensive(fixed),balanced,balanced(fixed),aggressive,aggressive(fixed),SOXL 보유
2012-04-10,244569754.95834175,181075767.84418994,164062362.28384802,198561579.9443295,173142178.8593439,244216803.48153883,201257353.39834166,255827933.07899082,229347497.30096567,515291.1668068597
2012-04-11,246458683.38910162,184047606.9815598,169193403.70861477,203242282.2246325,175456549.12258366,251793264.03185326,204317876.52294862,267493611.9878286,233810918.20232922,539302.0703052678
2012-04-12,247442869.12222284,186628100.26205534,173663119.94652995,207048482.65868905,177338522.50456527,257954739.64043617,206806814.26063487,277293038.9930551,237560308.15624705,568919.4363466947
2012-04-13,246613693.01200357,185373434.47955352,171479193.17396903,204670278.21330625,176162620.83026737,254104690.16199952,205251580.73419,271170052.3319874,235217572.7580098,538439.391760434
2012-04-16,246655942.6031311,185432123.05976588,171581308.12354618,204769332.27597785,176211598.04850763,254264987.79186332,205316333.21323478,271424594.0835318,235314963.76507533,539302.0703052678
2012-04-17,247766076.33326507,186976156.68666992,174267859.5944133,207497732.77618942,177560653.93921673,258680339.7621251,207099921.56805092,278436032.12818545,237997631.77645212,564318.8001070479
2012-04-18,247375287.60346082,186388974.57677767,173245752.29619154,206648636.09291136,177140818.624618,257305680.40350136,206544625.76368612,276249371.77363884,237160986.6790543,550228.699874229
2012-04-19,246503341.89835894,185262219.03176796,171283921.23913866,204752607.85812068,176203328.67074335,254237594.29343712,205305267.566573,271378240.7159368,235297228.19871497,532256.5461896579
2012-04-20,243899721.47740456,181844583.25942856,165338456.26265597,199152370.60173738,173434294.92386258,245177473.2842277,201645417.4721551,257005972.51033828,229798211.39768043,495306.4125171434
2012-04-23,241984935.64122832,179530715.4172073,161321793.69330332,195517091.20354673,171636833.3392741,239297220.7310583,199270080.22886193,247789218.92400312,226271777.88780606,477191.11107403383
2012-04-24,240580726.4038691,177873093.59617808,158459860.73656332,192600324.64571798,170194639.9712708,234580364.52679616,197364698.76574713,241936684.09661338,224032532.28579572,465688.0984773155
2012-04-25,245133221.09476382,183107555.123659,167440121.98940143,202017575.06057465,174850993.4448387,249807187.75133312,203515597.8938449,257711904.16151637,230068308.78143674,496743.57809293247
2012-04-26,247525625.2218542,186096546.88451546,172639000.69206268,207640429.81790614,177631210.40066737,258903213.45302677,207189951.74511617,272969636.59738195,235906089.02734733,530243.9455845125
2012-04-27,247534428.31847596,186114868.18610674,172670901.8790952,207682384.06320348,177651954.6505509,258971094.28339237,207217372.31302804,273084181.7813993,235949915.5398497,530675.2848569294
2012-04-30,247329475.88397384,185702379.02828234,171952790.0753738,206821264.37670672,177226174.56966323,257536776.76369822,206637977.5009122,270668109.9727546,235025494.321617,522048.4994085912
2012-05-01,247666068.82984126,186251827.04851207,172908126.64344072,207433064.30748057,177528678.6560252,259008588.17663664,207232518.0300213,273101691.4831073,235956614.72454482,528230.3969809663
2012-05-02,247909086.98895922,186765454.93762434,173801224.62786078,208087009.50902286,177852021.44469315,260581788.76501983,207868014.8756021,275702915.95406175,236951877.53665817,535563.1646120539
2012-05-03,246860686.80815023,185174892.22482195,171032606.84645686,204959183.21708292,176305469.72549754,253076155.25418153,204836102.44469902,263295353.56591088,232204580.43448025,497174.91736534936
2012-05-04,244984691.35621217,182579939.6126239,166517184.8574689,200795226.6972522,174246604.0746159,244303320.95431718,201292302.26719207,248990010.0786534,226731168.7385503,465113.6114463602
2012-05-07,244723215.02986312,182243600.05437446,165933885.277862,200274273.1899187,173989018.9445005,243278428.9928653,200878295.5516002,247470882.97676477,226149933.8694261,462237.3842979801
2012-05-08,244068132.45335644,181588517.47786775,164808782.30590716,198816152.82595146,173268052.25862712,240369356.09865487,199703170.99247754,243218929.33495912,224523089.271996,454186.981877399
2012-05-09,243684319.60181543,181204704.62632674,164153618.97930047,198113020.12571055,172920388.74253535,238640264.93451092,199004701.90427035,241168558.3783889,223738594.61508638,450304.9284256467
2012-05-10,243023587.0163704,180543972.0408817,163031230.46564314,197071284.81622052,172405303.38182008,236041247.1205588,197954824.96641314,238130804.87569994,222576316.4506247,444553.4221272875
2012-05-11,244237299.44305578,181763728.2292083,165095228.50734237,198781829.83674473,173251081.27846038,241039250.89215836,199973768.24708593,243118841.74098438,224484794.6490428,454042.8861204597
2012-05-14,243176174.74494496,180524615.35709748,162989417.7236222,196577088.52511376,172160948.34023714,234646830.68352696,197391550.542665,236737082.89213714,222043062.99311966,440671.36867553525
2012-05-15,241807831.55613068,178964146.69373262,160355295.69406936,193486833.23428035,170632973.57862484,227258942.21716738,194407213.51404354,229297907.42631784,219196752.7286753,426726.31219805655
2012-05-16,238947487.42462438,175541409.6597923,154624484.9985435,187979320.1277821,167909787.22863603,216822984.74317107,190191609.2232396,218789503.14322755,215176121.79836333,407027.8534254168
2012-05-17,233764746.22618192,169524696.25248215,144596954.43845204,177897227.1881822,162924734.20862174,201058434.5025872,183823580.2929763,202865184.41792396,209102672.033694,377554.5831409291
2012-05-18,229140858.2316365,164724320.84212017,136487331.03968742,175968040.25924614,161968753.13917387,198298501.04409102,182705390.38807803,202865184.41792396,208033144.41855758,356707.1503063789
2012-05-21,235479418.20764267,170930481.48826784,136487331.03968742,178688605.5278034,163316890.45854312,201871758.49150813,184153099.35113448,202865184.41792396,209417850.81582224,383736.4807133043
2012-05-22,234252513.01947355,169538131.55493003,136487331.03968742,178073331.476862,163012000.17735776,200975916.03217727,183790147.84905416,202865184.41792396,209070673.4697173,376260.56532367837
2012-05-23,235192193.92937016,170522157.0253534,136487331.03968742,178436975.12967235,163192198.60338756,201562241.44440287,184027698.1982909,202865184.41792396,209298133.22241682,380717.1058063859
2012-05-24,232822895.60968482,167815433.31547576,136487331.03968742,177326319.9424948,162641829.26504079,199771466.9383948,183302164.04876164,202865184.41792396,208603435.1547653,365764.32702873315
2012-05-25,235770825.14411697,170879912.29308298,136487331.03968742,178414764.1128389,163181192.25075918,201526277.11708504,184013127.2137552,202865184.41792396,209283583.49145478,378991.7487167183
2012-05-29,239380917.28769928,175002933.51584536,136487331.03968742,180061615.2483089,163997265.84429958,204180648.04887822,185088548.3514096,202865184.41792396,210312390.5602655,401277.29512545856
2012-05-30,237396458.1431203,172613247.38533103,136487331.03968742,178896264.62259847,163419792.96142927,202340443.80181998,184342987.69099694,202865184.41792396,209598212.1015809,379567.1837460745
2012-05-31,235342352.56547755,170190834.25233424,136487331.03968742,178114211.94128403,163032257.90848348,201101951.9168583,183841211.41852942,202865184.41792396,209081098.86155036,366914.24908904464
2012-06-01,227493740.95794207,161098402.1674301,136487331.03968742,175100105.11576405,161538660.25691748,196318167.71943986,181903056.2864562,202865184.41792396,206976931.60752878,323926.31360109424
2012-06-04,226441144.93256006,160019158.4457261,136487331.03968742,174748743.21838343,161364547.87963408,195754730.90404248,181674779.27597758,202865184.41792396,206758747.10551295,319468.82511998573
2012-06-05,231511349.52928323,165224191.5323914,136487331.03968742,176443005.0367334,162204115.16092607,198763448.10067064,182893764.1705614,202865184.41792396,207812688.0292572,341034.84074243065
2012-06-06,237361638.677681,171876269.64348495,136487331.03968742,178585801.16126567,163265947.22085446,202112284.91526282,184250548.88133085,202865184.41792396,209331137.42431748,375541.03453738295
2012-06-07,235950934.37954092,170177943.253047,136487331.03968742,177730630.82321492,162842179.75588378,200775679.15845266,183709021.67186385,202865184.41792396,208724453.97659206,360301.9602426535
2012-06-08,238496751.04959354,173179781.02001354,136487331.03968742,178724823.9484861,163334837.98038182,202334501.23940158,184340580.0556661,202865184.41792396,209458927.81006253,376116.4695667391
2012-06-11,236056227.79697418,170240549.4540815,136487331.03968742,177507470.05051342,162731595.61758897,200425683.49765244,183567220.56667408,202865184.41792396,208559012.9121399,354694.54970123357
2012-06-12,239993548.7910971,174883631.977535,136487331.03968742,179037640.2511728,163489849.63793442,202831296.13298583,184541857.02236283,202865184.41792396,209728127.2807175,378848.60095817986
2012-06-13,238773290.74231458,173359940.98075247,136487331.03968742,178383629.36140224,163165763.86871442,201806114.92690238,184126503.79281121,202865184.41792396,209246515.6539597,365908.4227856724
2012-06-14,238661221.29097,173220907.1216479,136487331.03968742,178318292.46422124,163133387.1011215,201703420.2161531,184084896.9241772,202865184.41792396,209196672.40580073,364758.500725361
2012-06-15,240460095.27108225,175409651.16854453,136487331.03968742,179247379.60866407,163593782.98533192,203163733.44919717,184676544.34602082,202865184.41792396,209905440.69905898,381148.4450788028
2012-06-18,241107375.23556632,176719134.09340557,136487331.03968742,180150714.73303416,164041417.8232589,204583386.9783299,185251718.44662914,202865184.41792396,210593201.64566433,398976.5030064347
2012-06-19,241107375.23556632,176719134.09340557,136487331.03968742,180517569.73696887,164223207.58853957,205154377.03777108,185483055.66177067,202865184.41792396,210831151.6751795,411198.0983910476
2012-06-20,241107375.23556632,176719134.09340557,136487331.03968742,180841285.82618743,164383620.4798602,205656642.28159413,185686548.9465436,202865184.41792396,211024254.7803533,425144.1028669273
2012-06-21,241099882.72810715,176711641.58594644,136487331.03968742,179717882.25784183,163826701.89068922,203913494.34559762,184979814.11078966,202865184.41792396,210350300.26403815,371947.17259950924
2012-06-22,241401978.14631653,177013737.00415578,136487331.03968742,180385653.11724016,164167176.67509577,204954239.0360474,185421962.74605438,202865184.41792396,210904664.0168828,387331.2906495789
2012-06-25,241394485.63905096,177006244.4968902,136487331.03968742,180018456.4553928,163964127.54271993,204397505.59797868,185151252.5798802,202865184.41792396,210498598.76762155,349949.81770464743
2012-06-26,241454635.76974905,177072442.8018284,136487331.03968742,180065778.6698782,163990295.35847571,204468855.56426886,185185946.31284142,202865184.41792396,210550639.36706334,353112.34037010424
2012-06-27,241454635.76974905,177314871.83474723,136487331.03968742,180263047.79252288,164099379.4770405,204766287.6562334,185330571.88324106,202865184.41792396,210767577.72266284,367633.77987534006
2012-06-28,241447143.2622648,177307379.32726297,136487331.03968742,180173179.88990217,164049685.12643346,204627838.5189508,185263251.355323,202865184.41792396,210666596.93078572,360301.9602426535
2012-06-29,242377498.1239462,178237734.18894437,136487331.03968742,180721559.0025261,164352922.91315824,205821085.86952868,185843464.73298967,202865184.41792396,211536916.99728575,405446.5920926884
2012-07-02,242370005.61660224,178230241.6816004,136487331.03968742,180721559.0025261,164352922.91315824,205821085.86952868,185843464.73298967,202865184.41792396,211536916.99728575,403865.3307599601
2012-07-03,242703593.1855535,178563829.25055164,136487331.03968742,180721559.0025261,164352922.91315824,205821085.86952868,185843464.73298967,202865184.41792396,211536916.99728575,422268.82371694816
2012-07-05,242696100.67847097,178556336.74346912,136487331.03968742,180721559.0025261,164352922.91315824,205814958.3130178,185840485.2247944,202865184.41792396,211532447.73499286,410766.7591186307
2012-07-06,242135498.60889703,177995734.67389518,136487331.03968742,180719511.26253346,164351790.57217574,205363638.32161677,185621032.0690908,202865184.41792396,211203268.00143746,380717.1058063859
2012-07-09,241452874.89000663,177313110.9550048,136487331.03968742,180646296.34918243,164311304.84292617,205056971.09627903,185471915.93944114,202865184.41792396,210979593.80696297,367489.68411840085
2012-07-10,239597154.49669608,175457390.56169426,136487331.03968742,180360956.21932572,164153520.00493795,204247046.30705324,185078092.14642364,202865184.41792396,210388858.1174367,341754.37152872613
2012-07-11,238285445.2735967,174145681.33859485,136487331.03968742,180179490.50689682,164053174.71508896,203817411.84490782,184869183.52213663,202865184.41792396,210075495.18100616,331114.9854752425
2012-07-12,236101635.6662554,171961871.7312536,136487331.03968742,179832302.64920637,163861189.87263203,203076029.4646838,184508688.29475227,202865184.41792396,209534752.33992964,316162.2066975897
2012-07-13,237570669.79186255,173430905.8568607,136487331.03968742,180070334.99307817,163992814.8734079,203551038.993988,184739660.4257928,202865184.41792396,209881210.53649044,324213.5571165719
2012-07-16,236158756.99658144,172018993.06157959,136487331.03968742,179780161.46746036,163832357.30737582,202973027.94091073,184458604.07542908,202865184.41792396,209459626.0109448,313430.07530614897
