id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
144,2012-08-10,2012-11-09,closed,80264.38940624025,-14751.332482328315,-0.1837842733427865,18,10,62,regime_bear
145,2012-10-15,2012-11-09,closed,79317.77055606773,-4647.120918135995,-0.058588647733751706,8,3,17,regime_bear
146,2012-10-18,2012-11-09,closed,79951.7470083974,-2667.211868403754,-0.03336027001540835,7,3,14,regime_bear
147,2012-12-18,2013-03-19,closed,70755.0899120291,9195.101916538122,0.12995675544996882,18,16,61,time_soft
148,2012-12-21,2013-03-22,closed,70685.48037179976,8361.461876094341,0.11829108088554745,18,14,61,time_soft
149,2012-12-27,2013-03-27,closed,70308.1937618102,6619.464175027959,0.09414925659238739,17,13,61,time_soft
150,2013-01-02,2013-04-02,closed,71271.5956024774,6492.947241306162,0.09110147158092342,17,15,61,time_soft
151,2013-03-19,2013-06-14,closed,77334.29983168608,5636.628095715908,0.07288652134930715,18,14,61,time_soft
152,2013-03-22,2013-06-19,closed,78013.81510973786,6920.658815562897,0.08871068291978769,18,14,61,time_soft
153,2013-03-27,2013-06-24,closed,78516.33021489589,-1493.4205633919964,-0.019020508973159687,19,13,61,time_soft
154,2013-04-02,2013-06-27,closed,78807.83609478414,4031.458564757635,0.05115555463176149,19,13,61,time_soft
155,2013-06-14,2013-09-11,closed,83556.82622133242,9240.18813429134,0.11058567626557697,16,16,61,time_soft
156,2013-06-19,2013-09-16,closed,84723.37106171761,8666.515587782933,0.10229191165528247,16,15,61,time_soft
157,2013-06-24,2013-09-18,closed,77665.16782713564,8389.741841026724,0.10802451183393194,15,15,60,time_soft
158,2013-06-27,2013-09-24,closed,82584.20358633273,8849.119290441145,0.10715268666592348,17,16,61,time_soft
159,2013-09-11,2013-12-06,closed,90572.19889474973,12241.162405848123,0.1351536404683415,21,20,61,time_soft
160,2013-09-16,2013-12-11,closed,90513.04214711682,9510.22917663627,0.10507026336799803,21,19,61,time_soft
161,2013-09-19,2013-12-16,closed,91195.89058560897,10624.627959515474,0.11650336315912986,22,19,61,time_soft
162,2013-09-24,2013-12-19,closed,91130.70776017217,10874.747202266442,0.11933131509178457,20,18,61,time_soft
163,2013-12-06,2014-03-06,closed,102418.53344085894,16522.088645384803,0.16131932464084148,20,20,60,time_soft
164,2013-12-11,2014-03-12,closed,100775.33125808276,15890.169438583465,0.15767915858186754,21,20,61,time_soft
165,2013-12-16,2014-03-17,closed,101535.72376552,15241.740906385814,0.15011210184096485,23,20,61,time_soft
