date,usd,fx,krw_pre,krw_after
2024-01-24,862844.1317053769,1338.8032786885246,1154024527.9963155,675263436.8287954
2024-01-25,862950.1191909467,1338.9617486338798,1154302897.678047,675421071.6270038
2024-01-26,861091.8693584506,1339.120218579235,1151953578.7333572,673935898.756506
2024-01-29,864315.9719312936,1339.5956284153006,1156677220.3483343,676845683.8376421
2024-01-30,860229.41216648,1339.7540983606557,1151344535.9444747,673494989.3935977
2024-01-31,852965.5950771304,1339.9125683060108,1141757563.61285,667483707.8213154
2024-02-01,855675.8890451769,1340.0710382513662,1145520956.0833478,670063480.9902025
2024-02-02,863892.4745593561,1340.2295081967213,1156657528.78475,676992272.2366678
2024-02-05,872766.8870098033,1340.704918032787,1168953903.8064027,682772404.8184218
2024-02-06,868313.9244490301,1340.863387978142,1163127223.341981,679113544.6721247
2024-02-07,877905.4293931037,1341.0218579234972,1176114255.7501156,686148104.6284709
2024-02-08,885044.9345128052,1341.1803278688524,1185819036.412139,688738124.9164685
2024-02-09,885610.7289302635,1341.3387978142077,1186717313.1615226,689152188.5172526
2024-02-12,885746.2414291031,1341.8142076502731,1187319571.550849,689511500.7902086
2024-02-13,885776.7705134137,1341.9726775956285,1187500723.7541404,689609134.1790804
2024-02-14,891451.913862877,1342.1311475409836,1195250130.0003889,692828154.3999668
2024-02-15,891588.3201557284,1342.2896174863388,1195574171.046074,693013260.1502355
2024-02-16,891724.7473209078,1342.448087431694,1195898283.2731903,693198401.2938445
2024-02-20,891747.6259413426,1343.0819672131147,1196493662.0448782,693555180.7186294
2024-02-21,891111.8312924606,1343.2404371584698,1195781664.1582112,693094073.7774795
2024-02-22,905416.1804000094,1343.3989071038252,1215119987.2362564,701233002.8102468
2024-02-23,905453.437612688,1343.5573770491803,1215313332.3467202,701337776.6127741
2024-02-26,907844.9036164227,1344.032786885246,1218954361.5056427,703536140.639318
2024-02-27,907757.826177606,1344.191256830601,1218981152.1153753,703411023.4743323
2024-02-28,905828.5603886093,1344.3497267759562,1216533843.8204644,701865363.4859703
2024-02-29,917763.1858295472,1344.5081967213114,1232707418.5783122,708668401.0943544
2024-03-01,917903.6181646488,1344.6666666666667,1233041357.2015297,708859104.729095
2024-03-04,918044.0719881266,1345.1420765027322,1233666043.2718606,709231649.7922573
2024-03-05,918081.1308638097,1345.3005464480875,1233861185.8489127,709337297.1300652
2024-03-06,924597.8130020218,1345.4590163934427,1242765698.3428855,713024622.6496532
2024-03-07,924739.2911435668,1345.6174863387978,1243102258.209119,713216799.9056274
2024-03-08,924790.7344290044,1345.775956284153,1243317817.1717458,713334840.5408616
2024-03-11,921356.1429244257,1346.2513661202186,1239137828.2669966,710705361.4213884
2024-03-12,930433.4164769144,1346.4098360655737,1251493210.5380762,718261802.4873278
2024-03-13,920413.4834720157,1346.568306010929,1238161463.804726,709910207.6352221
2024-03-14,909162.373356173,1346.7267759562842,1223170141.7489736,700522342.7486575
2024-03-15,904464.244937998,1346.8852459016393,1216992554.3981578,696646360.2310143
2024-03-18,903348.5674737878,1347.360655737705,1215920397.833366,695963098.589848
2024-03-19,896853.8871355257,1347.51912568306,1207320445.4129045,690572444.9309697
2024-03-20,908962.4689138411,1347.6775956284152,1223764590.0322413,701352846.711384
2024-03-21,924959.0948845054,1347.8360655737704,1245447779.4863212,714885253.1094983
2024-03-22,925584.4593294958,1347.9945355191257,1246436356.9806042,714459843.8593273
2024-03-25,924033.8108749419,1348.4699453551912,1244787035.4214606,713413016.7599661
2024-03-26,921493.3681434493,1348.6284153005465,1241510630.1591043,711348826.2504027
2024-03-27,926147.8122562915,1348.7868852459017,1247928094.875594,715409908.7277536
2024-03-28,926342.2573046022,1348.9453551912568,1248336748.5598674,715704266.9988363
2024-04-01,930113.9248303936,1349.5792349726776,1254008430.6793578,719173413.9384822
