date,usd,fx,krw_pre,krw_after
2003-10-10,151200.30951418562,1179.0300546448088,178091617.57125103,165209503.3027759
2003-10-13,151398.39722056972,1178.6448087431695,178266668.26779303,165211406.8183299
2003-10-14,151423.9507939529,1178.516393442623,178277331.03948313,165220696.48420918
2003-10-15,151432.71728553248,1178.3879781420765,178268225.32133797,165210193.746089
2003-10-16,151455.71023754316,1178.2595628415302,178275863.0712698,165205998.19549355
2003-10-17,151432.07137978633,1178.1311475409836,178228611.41775808,165158218.07875147
2003-10-20,152333.43695481063,1177.7459016393443,179230850.20595774,166136318.38935658
2003-10-21,154311.48940477378,1177.6174863387978,181538369.89614958,167726532.12707144
2003-10-22,154288.53788415657,1177.4890710382513,181491575.56949607,167679192.339241
2003-10-23,152482.34853216054,1177.360655737705,179347370.48576406,165538439.81412515
2003-10-24,152256.4621107485,1177.2322404371585,179062153.857814,165253267.0537763
2003-10-27,153820.543347403,1176.8469945355191,180842401.73447728,167044781.8287462
2003-10-28,162489.93956504142,1176.7185792349726,191013916.90804407,175077289.29182655
2003-10-29,162494.37579831207,1176.5901639344263,190998285.97298533,175060885.68100324
2003-10-30,162498.81215269896,1176.4617486338798,190982654.04205054,175044481.2107132
2003-10-31,162473.9367206465,1176.3333333333333,190932574.9873998,174993834.49767673
2003-11-03,165332.30359341213,1175.948087431694,194227978.22312605,177553784.74425164
2003-11-04,165336.81742773246,1175.8196721311476,194212070.38869512,177537091.52688104
2003-11-05,165341.33138528763,1175.691256830601,194196161.54087287,177520397.43495578
2003-11-06,165345.845466081,1175.5628415300546,194180251.67961586,177503702.46844435
2003-11-07,165350.35967011595,1175.4344262295083,194164340.80488074,177487006.62731546
2003-11-10,165326.37749937456,1175.049180327869,194072551.8154005,177394712.3630793
2003-11-11,165070.0001218722,1174.9207650273224,193750420.40584445,177072509.73402765
2003-11-12,168068.51145378748,1174.792349726776,197248353.1327438,179865195.13669965
2003-11-13,168047.08064732794,1174.6639344262296,197201643.27875343,179817870.77315924
2003-11-14,165907.2546331029,1174.535519125683,194669294.15305537,177289732.39463466
2003-11-17,163796.12621609418,1174.1502732240438,192129137.21245453,174753929.98384982
2003-11-18,160637.83681453118,1174.0218579234972,188403927.70210537,171035451.526917
2003-11-19,165531.90122764398,1173.8934426229507,194122690.7053359,176812009.4203807
2003-11-20,160529.37988449892,1173.7650273224044,188235536.4297478,170935790.73528093
2003-11-21,164290.7421131942,1173.636612021858,192625004.9553307,175411742.93938836
2003-11-24,173825.75256875684,1173.2513661202186,203737564.104065,184756932.43641195
2003-11-25,174317.51029289377,1173.122950819672,204291580.47386426,185309801.18698943
2003-11-26,174692.22967407267,1172.9945355191257,204708322.48285648,185551615.2739219
2003-11-28,175031.74226778,1172.7377049180327,205061262.45246848,185902487.0681662
2003-12-01,175317.7365855195,1172.3524590163934,205328850.74447766,186161027.21304518
2003-12-02,175085.73409531516,1172.224043715847,205034672.5456223,185866741.75232327
2003-12-03,173115.7308747924,1172.0956284153006,202705485.8823815,183541522.84315872
2003-12-04,170806.4119683702,1171.967213114754,199979535.0816198,180820460.31717992
2003-12-05,162589.21923424266,1171.8387978142077,190338017.18781778,171197343.8361408
2003-12-08,161760.51542373636,1171.4535519125684,189305624.72761616,170166711.70840475
2003-12-09,147635.9458830923,1171.3251366120219,172756937.54281536,153649947.44201395
2003-12-10,149909.21686571214,1171.1967213114754,175397785.50199103,156938790.71434507
2003-12-11,161666.10215961776,1171.068306010929,189132915.4799734,170372301.24447292
2003-12-12,161830.52496062405,1170.9398907103825,189304512.6982987,170851203.5928819
2003-12-15,154456.68330846587,1170.5546448087432,180619368.69977805,162182639.93293974
2003-12-16,153383.64198213088,1170.4262295081967,179344892.8605201,160910360.26670754
2003-12-17,150496.72695126644,1170.2978142076502,175950040.55591676,157521962.93718967
2003-12-18,162608.3130467542,1170.1693989071039,190089182.7524661,171366244.3706497
2003-12-19,160908.81512908018,1170.0409836065573,188081826.49809662,169362568.51111546
2003-12-22,160626.85030303604,1169.655737704918,187690426.65975532,168971703.1796435
2003-12-23,166527.54838065803,1169.5273224043715,194563953.81038505,175640983.15735674
2003-12-24,166529.8061543453,1169.3989071038252,194545228.08901426,175621888.58361465
2003-12-26,167846.71614048874,1169.1420765027322,196040617.62503067,177031089.75302932
2003-12-29,170273.90674786715,1168.7568306010928,198809981.60310015,180166061.3035293
2003-12-30,170469.2139096273,1168.6284153005465,199016151.15758005,180446905.66428402
2003-12-31,170015.52010239972,1168.5,198464670.569085,179895877.74518588
2004-01-02,170501.57322713992,1168.2431693989072,198988309.98438945,180417495.1783821
2004-01-05,173192.47791421218,1167.8579234972678,202062145.47676155,183484168.77640718
2004-01-06,173660.39945962263,1167.7295081967213,202585787.06716415,184005629.59426844
2004-01-07,173893.74998857308,1167.6010928961748,202835696.8376345,184253850.30189532
2004-01-08,174075.56462218947,1167.4726775956285,203025440.0933451,184442007.7937325
2004-01-09,174082.30659643834,1167.344262295082,203010970.80164397,184426358.9728193
2004-01-12,174089.04883180495,1166.9590163934427,202951833.35627684,184366131.79326758
2004-01-13,174056.8831470557,1166.8306010928961,202892005.58125374,184305476.266668
2004-01-14,173515.49960402935,1166.7021857923498,202238673.9828898,183652649.50474286
2004-01-15,175469.30909483787,1166.5737704918033,204493400.11624047,185901982.84256953
2004-01-16,178326.74500791286,1166.4453551912568,207800602.8180376,188435350.1184212
2004-01-20,178333.65163105284,1165.931693989071,207717139.40204826,188350819.3577966
2004-01-21,178298.97203042379,1165.8032786885246,207653872.30755407,188286722.30133113
