date,basket,trend,portfolio
2002-11-07,59802.704706299424,40219.70725879952,100017.80797076394
2002-11-08,59805.25820252924,40221.55864214953,100022.2126475888
2002-11-11,59807.419611619545,40223.41011072195,100026.22534054027
2002-11-12,59810.50995319656,40225.261664520694,100031.16700844243
2002-11-13,59812.92018772902,40227.1133035497,100035.42868583143
2002-11-14,59895.96547510259,40228.965027812876,100120.32178969038
2002-11-15,59898.722590973666,40230.81683731415,100124.93050291561
2002-11-18,59901.4798337596,40232.66873205746,100129.53942828797
2002-11-19,59904.23720346623,40234.52071204671,100134.14856581722
2002-11-20,59906.99470009941,40236.37277728583,100138.7579155131
2002-11-21,59909.752323664965,40238.224927778756,100143.36747738541
2002-11-22,59912.51007416875,40240.0771635294,100147.9772514439
2002-11-25,59915.26795161661,40241.92948454169,100152.58723769833
2002-11-26,59918.02595601438,40243.78189081955,100157.19743615849
2002-11-27,59920.784087367916,40245.6343823669,100161.80784683413
2002-11-29,59923.54234568305,40247.48695918768,100166.41846973501
2002-12-02,59926.300730965624,40249.3396212858,100171.02930487093
2002-12-03,59929.05924322149,40251.19236866519,100175.64035225162
2002-12-04,59931.8178824565,40253.04520132978,100180.2516118869
2002-12-05,59934.576648676484,40254.8981192835,100184.86308378649
2002-12-06,59937.335541887296,40256.75112253026,100189.4747679602
2002-12-09,59940.09456209478,40258.604211073995,100194.08666441776
2002-12-10,59942.853709304785,40260.457384918634,100198.69877316899
2002-12-11,59945.61298352315,40262.3106440681,100203.31109422364
2002-12-12,59948.37238475572,40264.16398852632,100207.92362759146
2002-12-13,59951.13191300835,40266.01741829722,100212.53637328226
2002-12-16,59953.89156828688,40267.87093338473,100217.1493313058
2002-12-17,59956.65135059717,40269.724533792774,100221.76250167185
2002-12-18,59959.41125994505,40271.57821952528,100226.37588439019
2002-12-19,59962.17129633638,40273.431990586185,100230.98947947058
2002-12-20,59964.931459777006,40275.2858469794,100235.60328692282
2002-12-23,59967.691750272774,40277.13978870887,100240.21730675666
2002-12-24,59970.452167829535,40278.99381577851,100244.83153898189
2002-12-26,59973.21271245313,40280.84792819225,100249.44598360828
2002-12-27,59975.97338414942,40282.70212595402,100254.06064064565
2002-12-30,59978.73418292425,40284.55640906775,100258.6755101037
2002-12-31,59981.49510878346,40286.41077753738,100263.29059199226
2003-01-02,59983.13269880866,40287.51066049829,100266.02793897351
2003-01-03,59984.770333542656,40288.61057348775,100268.76536068867
2003-01-06,59986.408012986685,40289.71051650658,100271.50285713979
2003-01-07,59988.04573714196,40290.8104895556,100274.24042832889
2003-01-08,59989.68350600971,40291.91049263564,100276.97807425805
2003-01-09,59991.321319591145,40293.0105257475,100279.71579492927
2003-01-10,59992.95917788749,40294.110588892014,100282.45359034464
2003-01-13,59994.59708089996,40295.21068207,100285.19146050615
2003-01-14,59996.23502862979,40296.31080528227,100287.92940541585
2003-01-15,59997.87302107819,40297.410958529654,100290.66742507581
2003-01-16,59998.91146052598,40298.51114181297,100292.80415761433
2003-01-17,59899.200236412464,40299.61135513303,100193.89482799196
2003-01-21,59891.314438983,40300.711598490656,100187.08112631609
2003-01-22,59883.145753417106,40301.811871886675,100179.98373408569
2003-01-23,59935.00167399139,40302.91217532191,100233.08758398856
2003-01-24,59879.29886852255,40304.01250879717,100178.31627543633
2003-01-27,59857.91864725044,40305.11287231328,100157.96856586178
2003-01-28,59871.752117661345,40306.21326587106,100172.93818459359
2003-01-29,59901.17042759935,40307.31368947134,100203.53852691429
2003-01-30,59853.10500485566,40308.414143114926,100156.42719163818
2003-01-31,59848.88182195406,40309.514626802644,100153.28711998768
2003-02-03,59850.507913423164,40310.61514053531,100156.0135625178
2003-02-04,59838.493283621516,40311.71568431375,100145.05917957306
2003-02-05,59845.67873408786,40312.81625813878,100153.36139782544
2003-02-06,59833.19922607448,40313.916862011225,100141.94082871507
2003-02-07,59807.37231460497,40315.017495931905,100117.13361495487
2003-02-10,59886.7440416824,40316.118159901634,100197.83458805658
2003-02-11,59889.56253921887,40317.21885392124,100201.7571244613
2003-02-12,59889.93008118492,40318.31957799153,100203.22152394064
2003-02-13,59846.48294334376,40319.42033211335,100160.74236074268
2003-02-14,60221.237698713914,40320.52111628749,100537.69556607693
2003-02-18,60222.88183409235,40321.62193051479,100540.44040474953
2003-02-19,60223.81096030433,40322.722774796064,100542.46816045442
2003-02-20,60271.65891231306,40323.82364913214,100591.55281776813
2003-02-21,60258.44157807346,40324.92455352383,100579.39255074676
2003-02-24,60212.85476664353,40326.02548797196,100534.76759806776
2003-02-25,60162.42406069284,40327.12645247734,100485.28452894709
2003-02-26,59946.93607920568,40328.22744704081,100270.25857804215
2003-02-27,60278.782227642245,40329.328471663175,100604.17716889681
2003-02-28,60506.08315624731,40330.42952634526,100833.24297395056
2003-03-03,60465.18167153347,40331.53061108788,100793.31728290694
2003-03-04,60425.2505036336,40332.631725891864,100754.36479349702
2003-03-05,60493.6213467244,40333.73287075803,100824.03299423572
2003-03-06,60478.67423144443,40334.8340456872,100810.13812608478
2003-03-07,60397.25430334777,40335.935250680195,100729.57489686142
2003-03-10,60259.53161710791,40337.03648573783,100592.54328386158
2003-03-11,60219.985965001506,40338.13775086093,100553.97759416398
2003-03-12,60476.50881034041,40339.239046050316,100812.35153292524
2003-03-13,61109.130503936045,40340.34037130681,101447.93091851266
2003-03-14,61110.13631748659,40341.44172663124,101450.03609593367
2003-03-17,61226.67163975126,40342.54311202441,101568.01072618092
2003-03-18,61228.34322507222,40343.64452748715,101570.7836940928
2003-03-19,61229.31582958555,40344.74597302028,101572.85565457123
2003-03-20,61238.91733916583,40345.84744862463,101583.5819382605
2003-03-21,61288.39176118007,40346.948954301,101634.29847952793
2003-03-24,61287.6491167092,40341.38184528799,101628.01156615408
2003-03-25,61449.031940749686,40780.28844407536,102226.80285129958
2003-03-26,61433.722011842525,40781.4018106805,102212.55623891321
2003-03-27,61384.126781645646,40782.515207682314,102163.92348031684
2003-03-28,61308.11747300916,40783.62863508164,102088.79895729525
2003-03-31,61118.20003726674,40784.74209287929,101899.43119372558
2003-04-01,61156.76457419281,40785.85558107612,101939.21767919022
2003-04-02,61517.58139933561,40786.96909967293,102302.20462290492
2003-04-03,61524.373744347744,40788.08264867058,102310.12549594406
2003-04-04,61430.76952883311,40789.19622806987,102217.35444912984
2003-04-07,61481.82762945735,40790.30983787165,102269.67137826639
2003-04-08,61354.981275414386,40791.42347807675,102143.56044749886
2003-04-09,61329.198014863956,40792.537148685995,102118.80999117506
2003-04-10,61327.861266054424,40793.650849700214,102118.57800407668
2003-04-11,61299.71912888281,40794.76458112024,102091.46179131579
2003-04-14,61382.77988278517,40795.8783429469,102175.87568418094
2003-04-15,61381.65072826023,40796.99213518102,102175.85199296677
2003-04-16,61493.59808392038,40798.10595782344,102289.23753910637
2003-04-17,61600.76028018399,40799.21981087499,102397.82387709095
2003-04-21,61602.442078718625,40793.182872376805,102393.5008224686
2003-04-22,61604.12392316903,41460.32791296198,103059.33372093822
2003-04-23,61605.805813536455,41619.70971937246,103219.6859168163
2003-04-24,61604.76092614962,41316.56759494009,102916.85850815728
2003-04-25,61233.3231641803,40272.95382359873,101505.40534864468
2003-04-28,61625.718637291124,40813.20959860083,102436.78256853623
2003-04-29,61908.980636385386,41249.9071417507,103155.61249953964
2003-04-30,61794.26006331386,40808.34543281271,102600.97758139281
2003-05-01,61781.63334543213,40793.340871459906,102573.37659962956
2003-05-02,62432.264730480674,41456.576036252605,103886.17609612693
2003-05-05,62515.63852122218,41884.959620647256,104396.25311601369
2003-05-06,62555.11683974073,42113.303074523916,104663.16459842525
2003-05-07,62550.94839894384,41716.23405841878,104263.69977246471
2003-05-08,62141.254600183995,41159.763259207124,103298.83119649437
2003-05-09,63729.278272682925,42183.31660676384,105910.47949127854
2003-05-12,64021.641501839025,42702.38177759638,106720.43480086981
2003-05-13,64017.43114703933,42263.295698165326,106279.09974838997
2003-05-14,64013.485951950934,42258.228252669185,106270.09827920483
2003-05-15,64160.21265215338,42540.48097497136,106698.2406292439
2003-05-16,63998.82679026838,42204.93558885281,106202.34288305521
2003-05-19,62619.5990047553,41067.921345964016,103687.1539318607
2003-05-20,62662.994605046224,41090.40975847958,103753.06453503501
2003-05-21,62829.79214991775,41183.16787573182,104012.69398945855
2003-05-22,63230.52912530548,41429.212818040156,104659.54895125798
2003-05-23,63460.1010119123,41586.0198200687,105045.8984175681
2003-05-27,65057.73886493633,42800.25293403149,107857.01180712649
2003-05-28,65078.75208369781,42906.6493851365,107984.0050318148
2003-05-29,65080.5288369293,43745.46806567425,108820.83505489083
2003-05-30,65082.30563866897,44170.5358880575,109245.77415173885
2003-06-02,65077.597893511156,43544.56018910773,108617.89072783574
2003-06-03,65329.740391771746,43930.88595517404,109255.36425029478
2003-06-04,65977.66832862145,45044.55672966903,111013.8631664129
2003-06-05,65979.46962369328,45418.81422413154,111388.24490214667
2003-06-06,65974.83008436965,44840.082946679155,110807.46193422287
2003-06-09,65460.02057195488,43947.91634969515,109402.98158438405
2003-06-10,65777.24039464608,44216.548907525284,109988.55974716069
2003-06-11,65778.73507727499,44217.47347387383,109990.97923774629
2003-06-12,65337.830635219485,43809.78026133172,109142.91699475289
2003-06-13,63650.07776743827,42849.5519566705,106494.28646426488
2003-06-16,64802.83257666064,43320.68841406374,108119.45155689603
2003-06-17,65177.66658010496,43494.40911027701,108668.32819847859
2003-06-18,66011.29175097776,44110.65359410284,110117.88044073136
2003-06-19,65651.50902670919,43821.43585772592,109469.1215020791
2003-06-20,64805.19324645476,43392.15799257922,108192.96748244068
2003-06-23,62736.06121167132,42628.50972348999,105357.5320539589
2003-06-24,61972.97677891691,42410.84648212718,104375.51764606609
2003-06-25,62604.97689517304,42552.56965258362,105150.46335062967
2003-06-26,64971.041353996356,42553.73140527889,107524.6458414392
2003-06-27,64589.15572925702,42554.893189691866,107142.793184032
2003-06-30,64055.50951153049,42556.05500582339,106608.73345091718
2003-07-01,65942.00758075647,42557.21685367435,108501.93865310185
2003-07-02,68316.46468463262,42544.94279296951,110871.16306499825
2003-07-03,67958.5932006525,42118.257154125306,110087.47103000383
2003-07-07,71294.01594558364,44410.11490469157,115714.2627944781
2003-07-08,71295.96238538406,44941.79481008464,116245.50487134402
2003-07-09,71297.90887832538,45409.66366690824,116713.22279488549
2003-07-10,71293.02065053511,43816.139179047794,115121.95887132674
2003-07-11,71483.00046966197,44224.22476611375,115718.74882462074
2003-07-14,71959.39411607431,45377.60827873953,117344.74297962489
2003-07-15,71961.35872175494,45455.91391407112,117424.66700327686
2003-07-16,71963.32338107242,45378.96583370934,117350.03525793742
2003-07-17,71958.7231090856,43316.12633960263,115291.85478511486
2003-07-18,72011.35846524926,43431.488884608465,115459.48897647296
2003-07-21,71769.4027768028,42670.24053047483,114458.99499101494
2003-07-22,72819.39264268163,43985.05281920789,116820.97614166958
2003-07-23,73019.66773467392,44812.22149899432,117845.29089897868
2003-07-24,73014.8714935101,43560.26433843296,116594.15115445177
2003-07-25,73420.81130786974,44423.571814298,117860.71209247362
2003-07-28,73642.84625614861,44960.73836516128,118618.15221046281
2003-07-29,73637.89851652815,43863.47230685485,117520.85626013073
2003-07-30,73512.45380254579,43594.025063671535,117126.80642899746
2003-07-31,73806.81474082447,44217.44787024836,118042.65385514431
2003-08-01,74040.76358134336,44767.36413637469,118824.73532180149
2003-08-04,74101.27988952631,44936.96466714094,119054.26782916108
2003-08-05,74095.3725519303,43445.37836197531,117563.46174987973
2003-08-06,73894.04853247482,43093.488080744064,117011.23691702835
2003-08-07,73494.58979109273,42747.59873495171,116266.26836485692
2003-08-08,71702.4995547453,41717.634892384594,113443.57141712366
2003-08-11,73290.61931596138,42387.8805261247,115703.59655017624
2003-08-12,74503.99953508764,43123.91040899451,117653.26810918696
2003-08-13,75283.03737262168,43878.67974872513,119185.97457189002
2003-08-14,75561.16302591572,44373.384847221496,119957.39984591884
2003-08-15,75563.22596560468,44493.553004881025,120079.0968357873
2003-08-18,75565.28896161517,46571.614527385755,122149.8861700771
2003-08-19,75567.35201394872,47577.09701072759,123152.91795414995
2003-08-20,75560.32105444005,47056.22255893476,122627.33327893393
2003-08-21,76429.29697726335,48796.21541313837,125231.03720584445
2003-08-22,76431.38361838718,49885.46271807104,126317.48093201587
2003-08-25,76424.18342541509,49141.39211168248,125569.53367700244
2003-08-26,76531.49922474712,49373.34918559284,125908.07960974918
2003-08-27,77273.50545540111,51182.42482120002,128453.21251276598
2003-08-28,77275.6151447564,51739.30677698217,129009.70708222005
2003-08-29,77277.72489170956,51999.981040574596,129271.32552320982
2003-09-02,77279.83469626216,52078.31878422625,129351.42713692947
2003-09-03,77272.66802316175,51226.06841646213,128495.82002619328
2003-09-04,77671.12193809486,51830.36437760785,129497.02582740746
2003-09-05,78000.72590838479,52398.47036788665,130393.1518211817
2003-09-08,78002.85545201277,53909.210506822405,131899.23672526318
2003-09-09,77993.29824807525,53348.89606304587,131331.85567058565
2003-09-10,76014.43301694965,50608.24483412575,126618.83664938602
2003-09-11,76803.03271595418,51162.18490012755,127961.20659610952
2003-09-12,77077.77535472934,51377.242744139774,128450.84871139665
2003-09-15,76316.5615075033,50724.978131456504,127038.06263142073
2003-09-16,78953.63086436107,52256.516744188564,131207.54492393546
2003-09-17,78836.52217238801,51986.03952070179,130820.83029093067
2003-09-18,79099.7551619808,52262.865369358224,131360.41923956125
2003-09-19,78955.20216637121,52093.22804297002,131046.56615944428
2003-09-22,78077.49850430692,51078.14552234383,129155.76054772627
2003-09-23,78940.84645450817,51680.30759548773,130621.10391275145
2003-09-24,76496.07204360589,49795.165030676195,126292.46790202186
2003-09-25,76508.13172192819,49791.09804895721,126300.51436275287
2003-09-26,75356.95244388247,49792.45742496743,125147.30131794623
2003-09-29,76715.84192610944,49793.81683809078,126511.54226545
2003-09-30,74933.49628115783,49795.176288328264,124725.30589214718
2003-10-01,76302.06900682831,49796.535775680895,126099.25864730203
2003-10-02,77433.11806647776,49786.717917664835,127223.86178638274
2003-10-03,79906.49581639795,51132.63109499078,131044.37983765005
2003-10-06,80111.31643863578,51408.26245243082,131524.19543464403
2003-10-07,80631.89326702924,52192.20642192178,132826.72392157698
2003-10-08,80560.6203044861,51972.27672540504,132536.30018407525
2003-10-09,80652.93885590136,52246.49273562079,132901.8737184931
2003-10-10,80801.25111692728,52746.039203884706,133547.92326658452
2003-10-13,80831.18335909079,53030.858465802856,133861.4825252031
2003-10-14,80864.76378627108,53391.40139416277,134254.08397780135
2003-10-15,80872.12728594312,53480.22495006777,134349.89342088334
2003-10-16,80895.32454731976,53885.025382160915,134776.13971646206
2003-10-17,80890.42389788375,52734.935746993004,133626.30486932246
2003-10-20,81122.2950198868,53196.305448013445,134318.1539717047
2003-10-21,81629.76379836365,54333.62040074976,135959.3183600321
2003-10-22,81624.86631203903,53253.867045855426,134879.50679156583
2003-10-23,81149.28779085612,52291.04617555841,133444.03618962772
2003-10-24,81079.47369481507,52236.78963477104,133320.00403654276
2003-10-27,81570.10723823596,52617.13215272158,134190.71394688328
2003-10-28,84285.44962398027,54964.656079702276,139251.01688135878
2003-10-29,84287.75075054143,55502.84888598729,139789.09831280552
2003-10-30,84290.051939927,55901.74289226964,140188.50717999865
2003-10-31,84281.93995550332,55337.01307307898,139618.1800694797
2003-11-03,85298.11767031768,56997.31239016629,142290.18358907098
2003-11-04,85300.44644432391,57234.03457234594,142528.17728897027
2003-11-05,85302.77528190937,57583.179112901955,142878.08805263045
2003-11-06,85305.1041830758,58168.787046133424,143463.39932796758
2003-11-07,85307.43314782492,58283.89503886848,143580.32570701436
2003-11-10,85299.29268700563,56593.704642165496,141889.5686031271
2003-11-11,85205.77125857046,56429.16602226075,141631.97302359677
2003-11-12,86308.0817717716,58355.583928315784,144655.2851027728
2003-11-13,86300.84402283137,57590.134908608554,143886.01786772278
2003-11-14,85512.49172933894,56030.49749728194,141542.71949652597
2003-11-17,84734.72110136662,55271.70275157012,140007.27666073485
2003-11-18,83570.83146543462,54535.80205539273,138107.3699034833
2003-11-19,85376.08131960545,55380.53521801627,140758.86715235782
2003-11-20,83532.16920986446,54429.318976170245,137962.58947578372
2003-11-21,84919.75852017898,54982.2528926347,139904.7097712261
2003-11-24,88436.26161002227,56546.30730513059,144988.5829269497
2003-11-25,88618.25169762156,56851.69732732262,145475.12571095367
2003-11-26,88757.086327114,57118.956501691784,145880.42662072612
2003-11-28,88882.93919764936,57708.06995446519,146593.11506274997
2003-12-01,88989.05832533166,58258.26527647315,147247.26851386068
2003-12-02,88904.17682660061,57813.282640128986,146719.15491368785
2003-12-03,88178.44340514774,56850.00403200721,145032.33771846542
2003-12-04,87327.59433757105,56236.0110689197,143567.75230262862
2003-12-05,84298.33860347206,54735.04967555486,139035.36950041258
2003-12-08,83993.43586630924,54621.611685213684,138616.64160330402
2003-12-09,78785.9567501535,52677.688532749395,131458.65602111132
2003-12-10,79624.84330784023,52915.07217942476,132536.32733968936
2003-12-11,83960.61715869565,52916.51684488743,136886.29619807532
2003-12-12,84021.90945907222,52917.96154979177,136949.20704508683
2003-12-15,81303.62215987428,52919.40629413884,134224.36017430612
2003-12-16,80908.62510959775,52920.85107792973,133829.63924180143
2003-12-17,79844.79954146588,52908.53330068854,132750.4212494285
2003-12-18,84311.36209158952,54257.911040271065,138573.43749386357
2003-12-19,83685.37214195132,53983.43358606918,137672.36210943604
2003-12-22,83582.06831592409,53948.687906038234,137534.16484792394
2003-12-23,85758.4939997729,54700.402335781764,140465.32941324363
2003-12-24,85759.99143452659,54701.481195110515,140467.90526345736
2003-12-26,86246.23978956028,54946.53398154271,141199.5355029354
2003-12-29,87146.08499085339,55672.30497875316,142824.53678238756
2003-12-30,87240.8904303777,55758.09963695508,143005.03015719086
2003-12-31,87025.13593184586,55542.76618446156,142574.27536914436
2004-01-02,87218.93301011987,55735.784561764034,142962.96105290274
2004-01-05,88649.18169658206,57319.99742764184,145995.50079298564
2004-01-06,88987.03994705516,57896.016362612885,146919.0506409262
2004-01-07,89156.18450682845,58392.01899983245,147594.59872118777
2004-01-08,89412.93616077902,60082.61571926966,149582.83816868602
2004-01-09,89416.39913798905,60111.25096697209,149615.64407612119
2004-01-12,89419.86224932074,61648.38082466053,151197.32886733115
2004-01-13,89410.15478517063,60115.51978072261,149613.88905416557
2004-01-14,89227.92170349324,59837.34441839135,149149.13389131165
2004-01-15,90078.5913197263,60536.292258085,150702.99042750325
2004-01-16,91030.41827743748,61689.87285569839,152823.08710291624
2004-01-20,91033.94389998664,61700.88849329548,152837.86328249067
2004-01-21,91026.81136097499,60015.92819180672,151100.7834566629
2004-01-22,90551.53311944148,59092.415611517856,149685.35511172243
2004-01-23,89403.34953655404,58171.019991660156,147610.64329125622
2004-01-26,92012.74209163593,59504.22015443155,151544.53335883273
2004-01-27,90141.72371799768,57706.36913562709,147859.36531452768
2004-01-28,89378.83068175615,57269.36618073398,146660.74945492216
2004-01-29,87908.21516207214,56660.42874339988,144589.91432566717
2004-01-30,88984.45075141621,57011.80247191976,146008.62017844603
2004-02-02,86734.81971767543,56207.467246916494,142971.39422215484
2004-02-03,87423.16640304343,56411.98995166765,143858.02798350804
2004-02-04,83829.23748733875,54886.82287499961,138759.24551922688
2004-02-05,85732.23977387122,55485.55910065641,141244.63684939308
2004-02-06,90695.56070796859,55487.70806516761,146125.7226106629
2004-02-09,90467.61323863876,55489.85711290855,145903.85982348086
2004-02-10,90639.55375304913,55492.006243882446,146075.0817557575
2004-02-11,92089.63519103373,55494.15545809253,147502.6995082273
2004-02-12,91542.85937705418,55480.777176502896,146951.48963339344
2004-02-13,90783.93130207132,54970.7988524367,145681.84227457008
2004-02-17,92069.22625162172,55538.71773252168,147528.3930468862
2004-02-18,92686.60325656482,55847.84330411698,148452.66775116458
2004-02-19,92059.71954338186,55295.19907298913,147269.0101424532
2004-02-20,91325.05522989677,54918.28775608336,146159.84310692718
2004-02-23,87648.55212617748,53598.100691847045,141190.35886471818
2004-02-24,87805.09561395904,53643.20761444418,141390.5535434068
2004-02-25,90322.62633586724,54411.792174498216,144654.41362178914
2004-02-26,91275.87294389398,54853.64988311581,146045.12926254136
2004-02-27,90620.58475984569,54524.721209632095,145063.25511352273
2004-03-01,92695.10698662787,55255.16225180878,147852.47899788432
2004-03-02,92180.84540067705,54953.847840725146,147037.5856699649
2004-03-03,90853.73506003227,54437.74094354877,145203.12996710115
2004-03-04,92596.28425745206,54944.43382520866,147436.29056825856
2004-03-05,91882.38116666905,54720.54631830661,146504.65197590395
2004-03-08,84990.18802723447,53042.377518343805,138006.6213586544
2004-03-09,84054.32037559425,52863.288305728485,136902.79211564397
2004-03-10,79455.19084215819,52125.43285195589,131624.2995150155
2004-03-11,76485.84737862562,51692.341472190994,128260.78816784252
2004-03-12,82799.14272878539,52607.635670659765,135406.4722290608
2004-03-15,75820.17917829688,52609.673172739705,128548.33480199109
2004-03-16,78341.77886577236,52611.71075373243,131029.12629355703
2004-03-17,82980.63882804856,52613.748413640984,135591.15689817548
2004-03-18,80348.26406616095,52615.786152468434,133005.65938474174
2004-03-19,73791.02599891646,52604.25645354862,126548.14215613386
2004-03-22,70588.65760709999,52025.84856179818,122806.36356336004
2004-03-23,70903.2650025766,52085.54717529913,123176.91531386666
2004-03-24,74120.79305916728,52735.69414615286,127007.2552749934
2004-03-25,80764.31490912465,54225.9064192224,135067.85694183662
2004-03-26,79715.04314259316,53918.197044825356,133720.48947189626
2004-03-29,83080.30099359246,54742.20111718914,137874.55733674412
2004-03-30,82674.31452166139,54633.369860429244,137363.73317385523
2004-03-31,82297.37253862145,54532.41376109331,136889.5453464171
2004-04-01,85604.05210035085,55437.55080419603,141069.33651657336
2004-04-02,88646.34456947536,57029.66860493307,145694.61067389982
2004-04-05,89080.4848438045,57434.36234605873,146536.89271922412
2004-04-06,87963.84904068206,56289.7543980523,144264.0039719443
2004-04-07,87866.63615343833,56228.66491001452,144105.7200568898
2004-04-08,88226.54665595552,56456.638034388096,144693.58358015836
2004-04-12,88350.81388201423,56544.8906755371,144906.35189688255
2004-04-13,87435.17886829776,55842.68643053959,143285.29164549473
2004-04-14,86466.51782834576,55360.06469626887,141837.56849501265
2004-04-15,83013.44039301922,54111.37609168541,137161.1213052525
2004-04-16,79540.99546106576,53137.023184028614,132747.31610096863
2004-04-19,81712.39934514408,53634.76150224173,135392.84093706025
2004-04-20,76534.96125387696,52327.62994373796,128961.36233915789
2004-04-21,81490.89323280222,53345.32578765934,134877.9190961822
2004-04-22,81936.56752545461,53347.39186059461,135318.13245435912
2004-04-23,82330.32673249926,53349.45801354921,135707.31404764336
2004-04-26,81806.26665767952,53351.52424652624,135194.29142799674
2004-04-27,81331.40085235541,53353.590559528806,134729.62621108216
2004-04-28,80542.91112360351,53355.65695256,133956.67288022832
2004-04-29,79182.76830142945,53357.72342562292,132621.7921515088
2004-04-30,78519.91097320872,53359.78997872068,131972.333984079
2004-05-03,78410.59864699874,53361.85661185636,131867.00336292965
2004-05-04,79227.23477934125,53363.92332503307,132671.86799293704
2004-05-05,79851.26661941063,53365.99011825392,133287.4052164022
2004-05-06,79679.584566452,53368.05699152199,133120.76621987874
2004-05-07,79991.75817146283,53370.123944840394,133429.75106008514
2004-05-10,79887.77036543163,53372.190978212224,133329.65478326502
2004-05-11,80446.24140034689,53374.258091640586,133880.74692542906
2004-05-12,80364.87125776192,53376.32528512858,133802.88367901195
2004-05-13,80259.04024586975,53378.392558679305,133700.97580165666
2004-05-14,79804.86057918821,53380.45991229586,133256.64585571064
2004-05-17,79318.44776147822,53382.527345981354,132780.63122801867
2004-05-18,79980.47396864703,53384.59485973888,133433.51715497122
2004-05-19,80297.55185991636,53386.66245357154,133747.32350179524
2004-05-20,80170.68749213935,53388.730127482435,133624.74052303494
2004-05-21,80280.12941365279,53390.797881474675,133734.4436041085
2004-05-24,80544.14060869259,53392.86571555136,133996.08633244334
2004-05-25,81011.74315072605,53394.93362971558,134457.8567621734
2004-05-26,81066.94404593528,53397.00162397045,134514.24187374272
2004-05-27,81254.96810848707,53399.06969831906,134701.1904959203
2004-05-28,81332.13635864775,53401.137852764514,134779.16939326288
2004-06-01,81264.30553194763,53403.206087309925,134714.61618539892
2004-06-02,80876.49324558131,53405.274401958384,134335.5254890797
2004-06-03,80474.22716544286,53407.342796713,133942.2269856376
2004-06-04,80793.01384100057,53409.41127157687,134257.71394958324
2004-06-07,81215.83383937555,53411.479826553106,134675.46438524988
2004-06-08,81218.88346496572,53413.5484616448,134680.58614197775
2004-06-09,80974.66103403653,53415.61717685506,134442.64279825057
2004-06-10,81015.81681320841,53417.68597218699,134485.22256781295
2004-06-14,80671.95614405605,53419.75484764369,134149.33630956843
2004-06-15,80816.57865488339,53421.82380322827,134293.62268146974
2004-06-16,80761.05500713557,53423.89283894382,134241.16809143362
2004-06-17,80274.81160959064,53425.961954793456,133765.32172873558
2004-06-18,80201.88445050479,53428.031150780276,133695.75988027608
2004-06-21,80049.91398347724,53430.10042690739,133548.49958092405
2004-06-22,80693.64466205894,53432.169783177895,134183.40313549462
2004-06-23,81068.82688140402,53434.23921959489,134554.32716531263
2004-06-24,80977.24124856823,53436.30873616149,134466.42461146758
2004-06-25,81071.89223316096,53438.37833288079,134561.5902879412
2004-06-28,80910.3747479931,53440.448009755906,134404.94580666942
2004-06-29,81245.55751227158,53442.51776678993,134736.5512268992
2004-06-30,81379.42903396227,53444.58760398598,134870.27042294672
2004-07-01,81162.24927172407,53446.65752134715,134658.9109015704
2004-07-02,81000.78112693664,53448.72751887655,134502.3152504829
2004-07-06,80517.3874144898,53450.79759657728,134029.271078396
2004-07-07,80706.87986045425,53452.86775445245,134217.66524148057
2004-07-08,80584.10130149056,53454.93799250516,134099.1011918883
2004-07-09,80820.08491533529,53457.00831073852,134333.19572681555
2004-07-12,80470.17122731353,53459.078709155634,133991.36099428323
2004-07-13,80501.57856820012,53461.149187759605,134024.35990542837
2004-07-14,79861.76077873944,53463.21974655354,133397.5534148228
2004-07-15,79870.71391735626,53465.29038554055,133408.4803048331
2004-07-16,79517.33135349661,53467.361104723735,133063.23604228208
2004-07-19,79634.94134774298,53469.431904106204,133180.97135845287
2004-07-20,80031.37764918491,53471.50278369106,133572.7893535236
2004-07-21,79490.11610628774,53473.573743481415,133042.86277011785
2004-07-22,79872.7637477219,53475.64478348037,133421.12685827498
2004-07-23,79548.55964055212,53477.71590369103,133104.56504704576
2004-07-26,79442.13561215044,53479.787104116505,133002.0782742548
2004-07-27,79523.95997180369,53481.8583847599,133084.6372759431
2004-07-28,79462.95599626831,53483.92974562433,133026.79798309214
2004-07-29,79849.74000775398,53486.00118671289,133409.12848049047
2004-07-30,79970.02430634075,53488.072708028696,133529.49334395124
2004-08-02,79976.84703126395,53490.14430957485,133538.3270536196
2004-08-03,79764.47684751033,53492.21599135445,133331.69709635584
2004-08-04,79848.03158176944,53494.28775337063,133415.95752780646
2004-08-05,79736.31190040857,53496.35959562647,133308.2658567477
2004-08-06,79356.65020715879,53498.43151812509,132937.19079081004
2004-08-09,79356.89237991729,53500.503520869606,132939.55631609948
2004-08-10,79538.14954501514,53502.575603863115,133119.85728294926
2004-08-11,78994.48957840074,53504.64776710873,132587.57431621483
2004-08-12,78663.22843165086,53506.72001060955,132264.07668116083
2004-08-13,78719.40617797516,53508.79233436869,132321.42646995175
2004-08-16,78901.67992213668,53510.86473838926,132502.7270502859
2004-08-17,79114.4564801072,53512.937222674365,132714.01157823944
2004-08-18,79475.55963141947,53515.009787227114,133071.0992810418
2004-08-19,79416.09827366231,53517.08243205062,133014.77767953093
2004-08-20,79487.07492328163,53519.15515714799,133086.67500790465
2004-08-23,79583.26016062516,53521.227962522324,133183.3521292286
2004-08-24,79399.06032864672,53523.30084817675,133004.4144937412
