id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
184,2023-11-22,2024-02-22,closed,156511.3912959083,31491.38380193448,0.20120825418001229,19,32,61,time_soft
185,2023-11-28,2024-02-27,closed,156447.3095830574,28630.14248856068,0.18300182064403622,18,32,61,time_soft
186,2023-12-01,2024-02-29,closed,156951.8441257553,28965.84238841625,0.18455241828957297,18,30,60,time_soft
187,2023-12-06,2024-03-06,closed,154262.58327989632,26259.943376693493,0.17022885795350037,17,31,61,time_soft
188,2024-02-22,2024-05-20,closed,184707.29000351793,18538.254483020304,0.10036558103725751,23,46,61,time_soft
189,2024-02-27,2024-05-22,closed,185288.82436382258,17510.32412782995,0.09450286161591524,22,50,60,time_soft
190,2024-03-01,2024-05-28,closed,187916.06633942598,15659.813272418243,0.08333408408056228,21,49,60,time_soft
191,2024-03-06,2024-06-03,closed,189644.2840759147,11744.819598425118,0.061930786132861564,23,49,61,time_soft
192,2024-05-20,2024-08-16,closed,204148.04358974885,26642.05244656786,0.13050358934669543,22,42,61,time_soft
193,2024-05-23,2024-08-06,closed,204718.8048212707,11430.07243290418,0.055833036163351876,21,32,50,regime_bear
194,2024-05-29,2024-08-06,closed,205165.0994215135,10271.442942077472,0.05006427979729,20,31,47,regime_bear
195,2024-06-03,2024-08-06,closed,202564.27826962562,5307.012791042918,0.026199154344375343,18,28,44,regime_bear
196,2024-09-03,2024-11-27,closed,219396.77769098085,9712.538170700922,0.04426928359167143,21,41,61,time_soft
197,2024-09-13,2024-11-01,closed,220285.42303688795,13551.620038012605,0.061518460237576934,11,24,35,regime_bear
198,2024-09-18,2024-11-01,closed,220067.62358979703,9430.93862463677,0.0428547301542907,9,22,32,regime_bear
199,2024-09-23,2024-11-01,closed,219670.2976778372,6905.269621273479,0.03143469870196366,8,18,29,regime_bear
200,2024-11-29,2025-03-03,closed,231268.16732281787,3191.8811352009016,0.013801644956806719,22,49,61,time_soft
201,2025-01-21,2025-01-28,closed,235292.57507476918,-17383.987996744137,-0.07388243335438871,3,1,5,regime_bear
202,2025-01-24,2025-01-28,closed,234766.11942659054,288.13660057184256,0.001227334682174787,1,1,2,regime_bear
203,2025-03-03,2025-06-16,closed,229673.40986286438,1176.0483103928273,0.0051205244485856396,17,45,73,time_soft
