id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
171,2022-02-25,2022-03-02,closed,77436.85160813472,314.7959629968039,0.0040651957880443405,2,1,3,regime_bear
172,2022-03-29,2022-04-01,closed,77946.78613312182,-892.1614035931375,-0.011445775353321882,2,1,3,regime_bear
173,2022-04-29,2022-10-21,closed,77032.54967226803,-3670.124603037453,-0.04764381574609506,31,74,121,time_hard
174,2022-10-21,2023-01-20,closed,76657.46855503712,3549.731371051366,0.046306399597617745,16,33,61,time_soft
175,2022-12-13,2022-12-15,closed,77392.25893438519,-754.9639472322209,-0.009755031803274996,1,1,2,regime_bear
176,2023-01-13,2023-04-13,closed,77539.59204314381,9174.685080879279,0.11832258642493748,22,40,61,time_soft
177,2023-01-19,2023-04-18,closed,77391.18440660312,8606.944231377865,0.11121349669696372,21,42,61,time_soft
178,2023-01-24,2023-04-21,closed,78102.8416868969,7483.361788583454,0.09581420633301894,22,41,61,time_soft
179,2023-01-27,2023-04-26,closed,78111.77994812041,3343.7274379525234,0.042806954855891526,23,40,61,time_soft
180,2023-04-13,2023-07-12,closed,86874.59960810415,9643.789418857576,0.11100815960431717,16,36,61,time_soft
181,2023-04-18,2023-07-17,closed,87010.90889911234,10500.761907429167,0.12068328029540089,16,33,61,time_soft
182,2023-04-21,2023-07-20,closed,86172.17539740514,9642.214770782557,0.11189475867720648,16,33,61,time_soft
183,2023-04-26,2023-07-25,closed,82346.87490772558,9754.740085896548,0.11845914124643221,15,27,61,time_soft
184,2023-07-12,2023-10-06,closed,95877.76083032541,1499.5637670988076,0.0156403711779688,18,40,61,time_soft
185,2023-07-17,2023-10-11,closed,96624.40741623822,1140.4975792914279,0.011803410854344464,17,42,61,time_soft
186,2023-07-20,2023-10-16,closed,95501.4139760032,2483.1490261320587,0.02600117550883596,17,40,61,time_soft
187,2023-07-25,2023-10-19,closed,96666.34427986685,25.423548931200685,0.0002630031074475604,18,40,61,time_soft
188,2023-10-06,2023-10-26,closed,98179.5796005715,-6953.556945329686,-0.07082488001699704,7,5,14,regime_bear
189,2023-10-11,2023-10-26,closed,98646.69201519535,-7658.0206430507915,-0.07763079011175726,6,3,11,regime_bear
190,2023-10-16,2023-10-26,closed,99134.14688911833,-8110.433884629946,-0.08181271679980741,5,2,8,regime_bear
191,2023-10-19,2024-01-18,closed,97248.95662364818,7384.1195363245215,0.07593006436974886,12,25,61,time_soft
192,2023-11-22,2024-02-22,closed,93549.59671285453,10328.796083505613,0.11040984083778894,14,28,61,time_soft
193,2023-11-28,2024-02-27,closed,93494.87862882412,10715.34101739602,0.11460885531426873,15,29,61,time_soft
194,2023-12-01,2024-02-29,closed,87816.59049765515,10131.146104286472,0.11536710827502453,15,27,60,time_soft
195,2024-01-18,2024-04-16,closed,98878.10365108613,6632.684913634272,0.06707941059467734,19,33,61,time_soft
196,2024-02-22,2024-05-20,closed,104230.29563075674,4236.6067013914335,0.04064659584579818,17,42,61,time_soft
197,2024-02-27,2024-05-23,closed,104499.86275021503,3589.185003280367,0.03434631308425313,16,45,61,time_soft
198,2024-03-01,2024-05-28,closed,105667.83270824078,2742.2402561186736,0.025951514153699614,15,44,60,time_soft
199,2024-04-16,2024-07-15,closed,106493.10723355443,8540.267900615938,0.08019549924377663,12,26,61,time_soft
200,2024-05-20,2024-08-16,closed,109369.70958468132,6007.8561900783325,0.05493162789672263,16,33,61,time_soft
201,2024-05-23,2024-08-05,closed,109479.78379940323,-294.91463887560894,-0.0026937817069128747,15,24,49,regime_bear
202,2024-05-29,2024-08-05,closed,109224.36252110417,-13.869595098167338,-0.00012698261429987725,15,24,46,regime_bear
203,2024-07-15,2024-08-05,closed,115537.07333120264,-6060.322507168491,-0.05245348815263614,8,8,15,regime_bear
204,2024-08-30,2024-11-26,closed,111705.39241748853,916.8322461682274,0.00820759165091737,10,30,61,time_soft
205,2024-09-11,2024-09-19,closed,111886.89338356566,660.0379036897176,0.005899153008270638,1,2,6,regime_bear
206,2024-09-16,2024-09-19,closed,112002.71587572253,654.1526134504128,0.005840506708571748,1,1,3,regime_bear
207,2024-10-16,2024-11-01,closed,112846.18451458895,-276.6302565911451,-0.002451392200640881,3,5,12,regime_bear
208,2024-10-21,2024-11-01,closed,112946.19937997058,-144.11582311620964,-0.001275968770152053,3,5,9,regime_bear
209,2024-10-24,2024-11-01,closed,112842.21202338353,-888.5732001735871,-0.00787447520072944,2,1,6,regime_bear
210,2024-11-29,2025-03-03,closed,112991.57607724181,-902.9522583503067,-0.00799132368711312,19,46,61,time_soft
211,2024-12-16,2024-12-18,closed,113438.20900831111,-1432.1206818539797,-0.012624676415237256,1,1,2,regime_bear
212,2025-01-17,2025-01-28,closed,113905.82956347846,-6345.320287476347,-0.05570672117303856,3,1,6,regime_bear
213,2025-01-23,2025-01-28,closed,114036.06983711569,-2672.6594443342196,-0.023436965585991638,2,1,3,regime_bear
214,2025-03-03,2025-05-20,closed,111068.31188916882,-1758.6275061471235,-0.015833746603639717,6,25,55,regime_bear
215,2025-05-13,2025-05-20,closed,111345.0167592235,-241.23466803349805,-0.002166551095458117,1,1,5,regime_bear
