baskets.slices,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.upday_sell_frac,regime.bear_max_baskets,cagr,mdd,calmar,worst_year,is_calmar,is_mdd,oos25_cagr,oos25_mdd
8,0.5,0.5,0.0,0,0.03239727673465609,-0.2526104131474224,0.12824996535574,-0.10989570914919156,0.008541942103786308,-0.2526104131474224,0.04163335209328878,-0.1940335460958459
8,0.5,0.5,0.0,1,0.03254307644411214,-0.26025640195162625,0.12504236668176527,-0.11967460571493582,0.034375377011793835,-0.26025640195162625,0.034920208732556635,-0.19426850544999152
8,0.5,0.5,0.1,0,0.02983790933973718,-0.15004129213252182,0.1988646519611633,-0.054022971623525096,0.04223095496071448,-0.15004129213252182,0.03472738125069608,-0.1241177820270346
8,0.5,0.5,0.1,1,0.029806020046706738,-0.15862981909877305,0.187896703255695,-0.0541901791924857,0.03864781449292098,-0.15862981909877305,0.033368175231774266,-0.14300157514171186
8,0.5,0.5,0.2,0,0.0303568972726298,-0.10118935788876926,0.300000888492633,-0.025065314286976226,0.11982000282190923,-0.10118935788876926,0.030677667644456008,-0.08264029181266475
8,0.5,0.5,0.2,1,0.029573302377972954,-0.1094797524316169,0.27012576957045087,-0.024648319676827457,0.10764432329991179,-0.10113414792664,0.028759716595238016,-0.1094797524316169
8,0.5,1.0,0.0,0,0.033323383519097804,-0.2526104131474224,0.13191611186531102,-0.10989570914919067,0.008541942103786308,-0.2526104131474224,0.041853206994469705,-0.19403354609584567
8,0.5,1.0,0.0,1,0.03445435793703755,-0.25304212534662807,0.13616056176354224,-0.11851496863885325,0.04084177665217523,-0.25304212534662807,0.036138090360836594,-0.1940335460958459
8,0.5,1.0,0.1,0,0.030422757352520202,-0.15004129213252182,0.2027625656919146,-0.054022971623525096,0.04223095496071448,-0.15004129213252182,0.03436407132717956,-0.12411778202703472
8,0.5,1.0,0.1,1,0.03112252018539241,-0.15340332532243794,0.20288034904051844,-0.05419017919248437,0.045721544930093894,-0.15340332532243794,0.0338384245585015,-0.14300157514171175
8,0.5,1.0,0.2,0,0.0307835008829056,-0.10118935788876926,0.3042167825271098,-0.025065314286976226,0.11982000282190923,-0.10118935788876926,0.030177833600667725,-0.08264029181549315
8,0.5,1.0,0.2,1,0.030683645764716827,-0.10947975243161623,0.2802677671735017,-0.02463036883159664,0.11525320499714119,-0.10113341459717384,0.02890231645614083,-0.10947975243161623
8,0.5,1.5,0.0,0,0.03144710904199832,-0.24920105922326918,0.12619171499517423,-0.15204592562711716,0.02175543157525713,-0.24920105922326918,0.034504152065519156,-0.22535991332736416
8,0.5,1.5,0.0,1,0.03562683758449148,-0.24977064652771197,0.14263820861167004,-0.16198903720995494,0.06271607319992971,-0.24977064652771197,0.033916490778526764,-0.23327630374098518
8,0.5,1.5,0.1,0,0.02840232449580471,-0.15007544975118625,0.18925363570719672,-0.08264220594747218,0.051872398431120174,-0.15004129213252193,0.030146394262703824,-0.15007544975118625
8,0.5,1.5,0.1,1,0.028497587826386228,-0.16289048252528382,0.17494937325121399,-0.07318642399069397,0.05994862575714503,-0.1489751190637355,0.028137950545221946,-0.16289048252528382
8,0.5,1.5,0.2,0,0.029274513312701922,-0.10299122227477286,0.28424279920282636,-0.047279016233094495,0.12738981845779063,-0.10118935788876648,0.02667095962530297,-0.10299122227477286
8,0.5,1.5,0.2,1,0.0290315002898891,-0.11983419063583989,0.24226391596461777,-0.0398114736510512,0.1255931712962525,-0.10059715349381293,0.02518814425070537,-0.11983419063583989
